Iteration,Time (s),Temperature,O2,H2O,CH4,CO,CO2,N2
4.971000000000000000e+03,3.976800000000429622e-04,2.765105365353776051e+03,2.182097070686769835e-02,1.859655949226899363e-01,-2.542010945805858147e-14,4.364194141383782172e-02,4.934085604750727133e-02,6.992306369091226825e-01
4.972000000000000000e+03,3.977600000000429750e-04,2.765105365353776051e+03,2.182097070686769835e-02,1.859655949226899363e-01,-2.542010945805858147e-14,4.364194141383782172e-02,4.934085604750727133e-02,6.992306369091226825e-01
4.973000000000000000e+03,3.978400000000429878e-04,2.765105365353776051e+03,2.182097070686769835e-02,1.859655949226899363e-01,-2.542010945805858147e-14,4.364194141383782866e-02,4.934085604750727133e-02,6.992306369091226825e-01
4.974000000000000000e+03,3.979200000000430006e-04,2.765105365353776051e+03,2.182097070686769835e-02,1.859655949226899363e-01,-2.542010945805858147e-14,4.364194141383782866e-02,4.934085604750727133e-02,6.992306369091226825e-01
4.975000000000000000e+03,3.980000000000430134e-04,2.765105365353776051e+03,2.182097070686769835e-02,1.859655949226899363e-01,-2.542010945805858147e-14,4.364194141383782866e-02,4.934085604750725745e-02,6.992306369091226825e-01
4.976000000000000000e+03,3.980800000000430262e-04,2.765105365353776051e+03,2.182097070686770182e-02,1.859655949226899363e-01,-2.542010945805858147e-14,4.364194141383782866e-02,4.934085604750725745e-02,6.992306369091226825e-01
4.977000000000000000e+03,3.981600000000430390e-04,2.765105365353776051e+03,2.182097070686770182e-02,1.859655949226899363e-01,-2.542010945805858147e-14,4.364194141383782866e-02,4.934085604750725745e-02,6.992306369091226825e-01
4.978000000000000000e+03,3.982400000000430517e-04,2.765105365353776051e+03,2.182097070686770182e-02,1.859655949226899363e-01,-2.542010945805858147e-14,4.364194141383782866e-02,4.934085604750725745e-02,6.992306369091226825e-01
4.979000000000000000e+03,3.983200000000430645e-04,2.765105365353776051e+03,2.182097070686770182e-02,1.859655949226899363e-01,-2.542010945805858147e-14,4.364194141383782866e-02,4.934085604750725745e-02,6.992306369091226825e-01
4.980000000000000000e+03,3.984000000000430773e-04,2.765105365353776051e+03,2.182097070686770182e-02,1.859655949226899363e-01,-2.542010945805858147e-14,4.364194141383782866e-02,4.934085604750725745e-02,6.992306369091226825e-01
4.981000000000000000e+03,3.984800000000430901e-04,2.765105365353776051e+03,2.182097070686770182e-02,1.859655949226899363e-01,-2.542010945805858147e-14,4.364194141383782866e-02,4.934085604750725745e-02,6.992306369091226825e-01
4.982000000000000000e+03,3.985600000000431029e-04,2.765105365353776051e+03,2.182097070686770182e-02,1.859655949226899363e-01,-2.542010945805858147e-14,4.364194141383782866e-02,4.934085604750725745e-02,6.992306369091226825e-01
4.983000000000000000e+03,3.986400000000431157e-04,2.765105365353776051e+03,2.182097070686770529e-02,1.859655949226899363e-01,-2.542010945805858147e-14,4.364194141383782866e-02,4.934085604750725745e-02,6.992306369091226825e-01
4.984000000000000000e+03,3.987200000000431285e-04,2.765105365353776051e+03,2.182097070686770529e-02,1.859655949226899363e-01,-2.542010945805858147e-14,4.364194141383782866e-02,4.934085604750725745e-02,6.992306369091226825e-01
4.985000000000000000e+03,3.988000000000431412e-04,2.765105365353776051e+03,2.182097070686770529e-02,1.859655949226899363e-01,-2.542010945805858147e-14,4.364194141383782866e-02,4.934085604750725745e-02,6.992306369091226825e-01
4.986000000000000000e+03,3.988800000000431540e-04,2.765105365353776051e+03,2.182097070686770529e-02,1.859655949226899363e-01,-2.542010945805858147e-14,4.364194141383782866e-02,4.934085604750725745e-02,6.992306369091226825e-01
4.987000000000000000e+03,3.989600000000431668e-04,2.765105365353776051e+03,2.182097070686770529e-02,1.859655949226899363e-01,-2.542010945805858147e-14,4.364194141383783559e-02,4.934085604750725745e-02,6.992306369091226825e-01
4.988000000000000000e+03,3.990400000000431796e-04,2.765105365353776051e+03,2.182097070686770529e-02,1.859655949226899363e-01,-2.542010945805858147e-14,4.364194141383783559e-02,4.934085604750725745e-02,6.992306369091226825e-01
4.989000000000000000e+03,3.991200000000431924e-04,2.765105365353776051e+03,2.182097070686770876e-02,1.859655949226899363e-01,-2.542010945805858147e-14,4.364194141383783559e-02,4.934085604750725745e-02,6.992306369091226825e-01
4.990000000000000000e+03,3.992000000000432052e-04,2.765105365353776051e+03,2.182097070686770876e-02,1.859655949226899363e-01,-2.542010945805858147e-14,4.364194141383783559e-02,4.934085604750725745e-02,6.992306369091226825e-01
4.991000000000000000e+03,3.992800000000432180e-04,2.765105365353776051e+03,2.182097070686770876e-02,1.859655949226899363e-01,-2.542010945805858147e-14,4.364194141383783559e-02,4.934085604750725745e-02,6.992306369091226825e-01
4.992000000000000000e+03,3.993600000000432308e-04,2.765105365353776051e+03,2.182097070686770876e-02,1.859655949226899363e-01,-2.542010945805858147e-14,4.364194141383783559e-02,4.934085604750725745e-02,6.992306369091226825e-01
4.993000000000000000e+03,3.994400000000432435e-04,2.765105365353776051e+03,2.182097070686770876e-02,1.859655949226899363e-01,-2.542010945805858147e-14,4.364194141383783559e-02,4.934085604750724358e-02,6.992306369091226825e-01
4.994000000000000000e+03,3.995200000000432563e-04,2.765105365353776051e+03,2.182097070686770876e-02,1.859655949226899363e-01,-2.542010945805858147e-14,4.364194141383784253e-02,4.934085604750724358e-02,6.992306369091226825e-01
4.995000000000000000e+03,3.996000000000432691e-04,2.765105365353776051e+03,2.182097070686771223e-02,1.859655949226899363e-01,-2.542010945805858147e-14,4.364194141383784253e-02,4.934085604750724358e-02,6.992306369091226825e-01
4.996000000000000000e+03,3.996800000000432819e-04,2.765105365353776051e+03,2.182097070686771223e-02,1.859655949226899363e-01,-2.542010945805858147e-14,4.364194141383784253e-02,4.934085604750724358e-02,6.992306369091226825e-01
4.997000000000000000e+03,3.997600000000432947e-04,2.765105365353776051e+03,2.182097070686771223e-02,1.859655949226899363e-01,-2.542010945805858147e-14,4.364194141383784253e-02,4.934085604750724358e-02,6.992306369091226825e-01
4.998000000000000000e+03,3.998400000000433075e-04,2.765105365353776051e+03,2.182097070686771223e-02,1.859655949226899363e-01,-2.542010945805858147e-14,4.364194141383784253e-02,4.934085604750724358e-02,6.992306369091226825e-01
4.999000000000000000e+03,3.999200000000433203e-04,2.765105365353776051e+03,2.182097070686771223e-02,1.859655949226899363e-01,-2.542010945805858147e-14,4.364194141383784253e-02,4.934085604750724358e-02,6.992306369091226825e-01
5.000000000000000000e+03,4.000000000000433330e-04,2.765105365353776051e+03,2.182097070686771223e-02,1.859655949226899363e-01,-2.542010945805858147e-14,4.364194141383784253e-02,4.934085604750724358e-02,6.992306369091226825e-01
5.001000000000000000e+03,4.000800000000433458e-04,2.765105365353776051e+03,2.182097070686771570e-02,1.859655949226899363e-01,-2.542010945805858147e-14,4.364194141383785641e-02,4.934085604750724358e-02,6.992306369091226825e-01
5.002000000000000000e+03,4.001600000000433586e-04,2.765105365353776051e+03,2.182097070686771570e-02,1.859655949226899363e-01,-2.542010945805858147e-14,4.364194141383785641e-02,4.934085604750723664e-02,6.992306369091226825e-01
5.003000000000000000e+03,4.002400000000433714e-04,2.765105365353776051e+03,2.182097070686771570e-02,1.859655949226899363e-01,-2.542010945805858147e-14,4.364194141383785641e-02,4.934085604750723664e-02,6.992306369091226825e-01
5.004000000000000000e+03,4.003200000000433842e-04,2.765105365353776051e+03,2.182097070686771570e-02,1.859655949226899363e-01,-2.542010945805858147e-14,4.364194141383785641e-02,4.934085604750723664e-02,6.992306369091226825e-01
5.005000000000000000e+03,4.004000000000433970e-04,2.765105365353776051e+03,2.182097070686771570e-02,1.859655949226899363e-01,-2.542010945805858147e-14,4.364194141383785641e-02,4.934085604750723664e-02,6.992306369091226825e-01
5.006000000000000000e+03,4.004800000000434098e-04,2.765105365353776051e+03,2.182097070686771570e-02,1.859655949226899363e-01,-2.542010945805858147e-14,4.364194141383785641e-02,4.934085604750723664e-02,6.992306369091226825e-01
5.007000000000000000e+03,4.005600000000434226e-04,2.765105365353776051e+03,2.182097070686771570e-02,1.859655949226899363e-01,-2.542010945805858147e-14,4.364194141383785641e-02,4.934085604750723664e-02,6.992306369091226825e-01
5.008000000000000000e+03,4.006400000000434353e-04,2.765105365353776051e+03,2.182097070686771570e-02,1.859655949226899363e-01,-2.542010945805858147e-14,4.364194141383786335e-02,4.934085604750723664e-02,6.992306369091226825e-01
5.009000000000000000e+03,4.007200000000434481e-04,2.765105365353776506e+03,2.182097070686771570e-02,1.859655949226899363e-01,-2.542010945805858147e-14,4.364194141383786335e-02,4.934085604750723664e-02,6.992306369091226825e-01
5.010000000000000000e+03,4.008000000000434609e-04,2.765105365353776506e+03,2.182097070686771570e-02,1.859655949226899363e-01,-2.542010945805858147e-14,4.364194141383786335e-02,4.934085604750723664e-02,6.992306369091226825e-01
5.011000000000000000e+03,4.008800000000434737e-04,2.765105365353776506e+03,2.182097070686771570e-02,1.859655949226899363e-01,-2.542010945805858147e-14,4.364194141383786335e-02,4.934085604750722276e-02,6.992306369091226825e-01
5.012000000000000000e+03,4.009600000000434865e-04,2.765105365353776506e+03,2.182097070686771570e-02,1.859655949226899363e-01,-2.542010945805858147e-14,4.364194141383786335e-02,4.934085604750722276e-02,6.992306369091226825e-01
5.013000000000000000e+03,4.010400000000434993e-04,2.765105365353776506e+03,2.182097070686771570e-02,1.859655949226899363e-01,-2.542010945805858147e-14,4.364194141383786335e-02,4.934085604750722276e-02,6.992306369091226825e-01
5.014000000000000000e+03,4.011200000000435121e-04,2.765105365353776506e+03,2.182097070686771917e-02,1.859655949226899363e-01,-2.542010945805858147e-14,4.364194141383786335e-02,4.934085604750722276e-02,6.992306369091226825e-01
5.015000000000000000e+03,4.012000000000435248e-04,2.765105365353776506e+03,2.182097070686771917e-02,1.859655949226899363e-01,-2.542010945805858147e-14,4.364194141383787029e-02,4.934085604750722276e-02,6.992306369091226825e-01
5.016000000000000000e+03,4.012800000000435376e-04,2.765105365353776506e+03,2.182097070686771917e-02,1.859655949226899363e-01,-2.542010945805858147e-14,4.364194141383787029e-02,4.934085604750722276e-02,6.992306369091226825e-01
5.017000000000000000e+03,4.013600000000435504e-04,2.765105365353776506e+03,2.182097070686771917e-02,1.859655949226899363e-01,-2.542010945805858147e-14,4.364194141383787029e-02,4.934085604750722276e-02,6.992306369091226825e-01
5.018000000000000000e+03,4.014400000000435632e-04,2.765105365353776506e+03,2.182097070686771917e-02,1.859655949226899363e-01,-2.542010945805858147e-14,4.364194141383787029e-02,4.934085604750722276e-02,6.992306369091226825e-01
5.019000000000000000e+03,4.015200000000435760e-04,2.765105365353776506e+03,2.182097070686771917e-02,1.859655949226899363e-01,-2.542010945805858147e-14,4.364194141383787029e-02,4.934085604750722276e-02,6.992306369091226825e-01
5.020000000000000000e+03,4.016000000000435888e-04,2.765105365353776506e+03,2.182097070686772264e-02,1.859655949226899363e-01,-2.542010945805858147e-14,4.364194141383787029e-02,4.934085604750722276e-02,6.992306369091226825e-01
5.021000000000000000e+03,4.016800000000436016e-04,2.765105365353776506e+03,2.182097070686772264e-02,1.859655949226899363e-01,-2.542010945805858147e-14,4.364194141383787029e-02,4.934085604750722276e-02,6.992306369091226825e-01
5.022000000000000000e+03,4.017600000000436144e-04,2.765105365353776506e+03,2.182097070686772264e-02,1.859655949226899363e-01,-2.542010945805858147e-14,4.364194141383787029e-02,4.934085604750722276e-02,6.992306369091226825e-01
5.023000000000000000e+03,4.018400000000436271e-04,2.765105365353776506e+03,2.182097070686772264e-02,1.859655949226899363e-01,-2.542010945805858147e-14,4.364194141383787029e-02,4.934085604750722276e-02,6.992306369091226825e-01
5.024000000000000000e+03,4.019200000000436399e-04,2.765105365353776506e+03,2.182097070686772264e-02,1.859655949226899363e-01,-2.542010945805858147e-14,4.364194141383787029e-02,4.934085604750722276e-02,6.992306369091226825e-01
5.025000000000000000e+03,4.020000000000436527e-04,2.765105365353776506e+03,2.182097070686772264e-02,1.859655949226899363e-01,-2.542010945805858147e-14,4.364194141383787029e-02,4.934085604750722276e-02,6.992306369091226825e-01
5.026000000000000000e+03,4.020800000000436655e-04,2.765105365353776506e+03,2.182097070686772611e-02,1.859655949226899363e-01,-2.542010945805858147e-14,4.364194141383787029e-02,4.934085604750722276e-02,6.992306369091226825e-01
5.027000000000000000e+03,4.021600000000436783e-04,2.765105365353776506e+03,2.182097070686772611e-02,1.859655949226899363e-01,-2.542010945805858147e-14,4.364194141383787029e-02,4.934085604750722276e-02,6.992306369091226825e-01
5.028000000000000000e+03,4.022400000000436911e-04,2.765105365353776506e+03,2.182097070686772611e-02,1.859655949226899363e-01,-2.542010945805858147e-14,4.364194141383787029e-02,4.934085604750722276e-02,6.992306369091226825e-01
5.029000000000000000e+03,4.023200000000437039e-04,2.765105365353776506e+03,2.182097070686772611e-02,1.859655949226899363e-01,-2.542010945805858147e-14,4.364194141383787723e-02,4.934085604750721582e-02,6.992306369091226825e-01
5.030000000000000000e+03,4.024000000000437166e-04,2.765105365353776506e+03,2.182097070686772611e-02,1.859655949226899363e-01,-2.542010945805858147e-14,4.364194141383787723e-02,4.934085604750721582e-02,6.992306369091226825e-01
5.031000000000000000e+03,4.024800000000437294e-04,2.765105365353776506e+03,2.182097070686772611e-02,1.859655949226899363e-01,-2.542010945805858147e-14,4.364194141383787723e-02,4.934085604750721582e-02,6.992306369091226825e-01
5.032000000000000000e+03,4.025600000000437422e-04,2.765105365353776506e+03,2.182097070686772958e-02,1.859655949226899363e-01,-2.542010945805858147e-14,4.364194141383787723e-02,4.934085604750721582e-02,6.992306369091226825e-01
5.033000000000000000e+03,4.026400000000437550e-04,2.765105365353776506e+03,2.182097070686772958e-02,1.859655949226899363e-01,-2.542010945805858147e-14,4.364194141383787723e-02,4.934085604750721582e-02,6.992306369091226825e-01
5.034000000000000000e+03,4.027200000000437678e-04,2.765105365353776506e+03,2.182097070686772958e-02,1.859655949226899363e-01,-2.542010945805858147e-14,4.364194141383787723e-02,4.934085604750721582e-02,6.992306369091226825e-01
5.035000000000000000e+03,4.028000000000437806e-04,2.765105365353776506e+03,2.182097070686772958e-02,1.859655949226899363e-01,-2.542010945805858147e-14,4.364194141383787723e-02,4.934085604750721582e-02,6.992306369091226825e-01
5.036000000000000000e+03,4.028800000000437934e-04,2.765105365353776506e+03,2.182097070686772958e-02,1.859655949226899363e-01,-2.542010945805858147e-14,4.364194141383788417e-02,4.934085604750721582e-02,6.992306369091226825e-01
5.037000000000000000e+03,4.029600000000438061e-04,2.765105365353776506e+03,2.182097070686772958e-02,1.859655949226899363e-01,-2.542010945805858147e-14,4.364194141383788417e-02,4.934085604750721582e-02,6.992306369091226825e-01
5.038000000000000000e+03,4.030400000000438189e-04,2.765105365353776506e+03,2.182097070686773305e-02,1.859655949226899363e-01,-2.542010945805858147e-14,4.364194141383788417e-02,4.934085604750720194e-02,6.992306369091226825e-01
5.039000000000000000e+03,4.031200000000438317e-04,2.765105365353776506e+03,2.182097070686773305e-02,1.859655949226899363e-01,-2.542010945805858147e-14,4.364194141383788417e-02,4.934085604750720194e-02,6.992306369091226825e-01
5.040000000000000000e+03,4.032000000000438445e-04,2.765105365353776506e+03,2.182097070686773305e-02,1.859655949226899363e-01,-2.542010945805858147e-14,4.364194141383788417e-02,4.934085604750720194e-02,6.992306369091226825e-01
5.041000000000000000e+03,4.032800000000438573e-04,2.765105365353776506e+03,2.182097070686773305e-02,1.859655949226899363e-01,-2.542010945805858147e-14,4.364194141383788417e-02,4.934085604750720194e-02,6.992306369091226825e-01
5.042000000000000000e+03,4.033600000000438701e-04,2.765105365353776506e+03,2.182097070686773305e-02,1.859655949226899363e-01,-2.542010945805858147e-14,4.364194141383788417e-02,4.934085604750720194e-02,6.992306369091226825e-01
5.043000000000000000e+03,4.034400000000438829e-04,2.765105365353776506e+03,2.182097070686773305e-02,1.859655949226899363e-01,-2.542010945805858147e-14,4.364194141383788417e-02,4.934085604750720194e-02,6.992306369091226825e-01
5.044000000000000000e+03,4.035200000000438957e-04,2.765105365353776506e+03,2.182097070686773305e-02,1.859655949226899363e-01,-2.542010945805858147e-14,4.364194141383789111e-02,4.934085604750720194e-02,6.992306369091226825e-01
5.045000000000000000e+03,4.036000000000439084e-04,2.765105365353776506e+03,2.182097070686773652e-02,1.859655949226899363e-01,-2.542010945805858147e-14,4.364194141383789111e-02,4.934085604750720194e-02,6.992306369091226825e-01
5.046000000000000000e+03,4.036800000000439212e-04,2.765105365353776506e+03,2.182097070686773652e-02,1.859655949226899363e-01,-2.542010945805858147e-14,4.364194141383789111e-02,4.934085604750720194e-02,6.992306369091226825e-01
5.047000000000000000e+03,4.037600000000439340e-04,2.765105365353776506e+03,2.182097070686773652e-02,1.859655949226899363e-01,-2.542010945805858147e-14,4.364194141383789111e-02,4.934085604750719500e-02,6.992306369091226825e-01
5.048000000000000000e+03,4.038400000000439468e-04,2.765105365353776506e+03,2.182097070686773652e-02,1.859655949226899363e-01,-2.542010945805858147e-14,4.364194141383789111e-02,4.934085604750719500e-02,6.992306369091226825e-01
5.049000000000000000e+03,4.039200000000439596e-04,2.765105365353776961e+03,2.182097070686773652e-02,1.859655949226899363e-01,-2.542010945805858147e-14,4.364194141383789111e-02,4.934085604750719500e-02,6.992306369091226825e-01
5.050000000000000000e+03,4.040000000000439724e-04,2.765105365353776961e+03,2.182097070686773652e-02,1.859655949226899363e-01,-2.542010945805858147e-14,4.364194141383789111e-02,4.934085604750719500e-02,6.992306369091226825e-01
5.051000000000000000e+03,4.040800000000439852e-04,2.765105365353776961e+03,2.182097070686773652e-02,1.859655949226899363e-01,-2.542010945805858147e-14,4.364194141383790498e-02,4.934085604750719500e-02,6.992306369091226825e-01
5.052000000000000000e+03,4.041600000000439979e-04,2.765105365353776961e+03,2.182097070686773652e-02,1.859655949226899363e-01,-2.542010945805858147e-14,4.364194141383790498e-02,4.934085604750719500e-02,6.992306369091226825e-01
5.053000000000000000e+03,4.042400000000440107e-04,2.765105365353776961e+03,2.182097070686773652e-02,1.859655949226899363e-01,-2.542010945805858147e-14,4.364194141383790498e-02,4.934085604750719500e-02,6.992306369091226825e-01
5.054000000000000000e+03,4.043200000000440235e-04,2.765105365353776961e+03,2.182097070686773652e-02,1.859655949226899363e-01,-2.542010945805858147e-14,4.364194141383790498e-02,4.934085604750719500e-02,6.992306369091226825e-01
5.055000000000000000e+03,4.044000000000440363e-04,2.765105365353776961e+03,2.182097070686773652e-02,1.859655949226899363e-01,-2.542010945805858147e-14,4.364194141383790498e-02,4.934085604750719500e-02,6.992306369091226825e-01
5.056000000000000000e+03,4.044800000000440491e-04,2.765105365353776961e+03,2.182097070686773652e-02,1.859655949226899363e-01,-2.542010945805858147e-14,4.364194141383790498e-02,4.934085604750718113e-02,6.992306369091226825e-01
5.057000000000000000e+03,4.045600000000440619e-04,2.765105365353776961e+03,2.182097070686773999e-02,1.859655949226899363e-01,-2.542010945805858147e-14,4.364194141383790498e-02,4.934085604750718113e-02,6.992306369091226825e-01
5.058000000000000000e+03,4.046400000000440747e-04,2.765105365353776961e+03,2.182097070686773999e-02,1.859655949226899363e-01,-2.542010945805858147e-14,4.364194141383790498e-02,4.934085604750718113e-02,6.992306369091226825e-01
5.059000000000000000e+03,4.047200000000440875e-04,2.765105365353776961e+03,2.182097070686773999e-02,1.859655949226899363e-01,-2.542010945805858147e-14,4.364194141383790498e-02,4.934085604750718113e-02,6.992306369091226825e-01
5.060000000000000000e+03,4.048000000000441002e-04,2.765105365353776961e+03,2.182097070686773999e-02,1.859655949226899363e-01,-2.542010945805858147e-14,4.364194141383790498e-02,4.934085604750718113e-02,6.992306369091226825e-01
5.061000000000000000e+03,4.048800000000441130e-04,2.765105365353776961e+03,2.182097070686773999e-02,1.859655949226899363e-01,-2.542010945805858147e-14,4.364194141383790498e-02,4.934085604750718113e-02,6.992306369091226825e-01
5.062000000000000000e+03,4.049600000000441258e-04,2.765105365353776961e+03,2.182097070686773999e-02,1.859655949226899363e-01,-2.542010945805858147e-14,4.364194141383790498e-02,4.934085604750718113e-02,6.992306369091226825e-01
5.063000000000000000e+03,4.050400000000441386e-04,2.765105365353776961e+03,2.182097070686774345e-02,1.859655949226899363e-01,-2.542010945805858147e-14,4.364194141383790498e-02,4.934085604750718113e-02,6.992306369091226825e-01
5.064000000000000000e+03,4.051200000000441514e-04,2.765105365353776961e+03,2.182097070686774345e-02,1.859655949226899363e-01,-2.542010945805858147e-14,4.364194141383790498e-02,4.934085604750718113e-02,6.992306369091226825e-01
5.065000000000000000e+03,4.052000000000441642e-04,2.765105365353776961e+03,2.182097070686774345e-02,1.859655949226899363e-01,-2.542010945805858147e-14,4.364194141383791192e-02,4.934085604750718113e-02,6.992306369091226825e-01
5.066000000000000000e+03,4.052800000000441770e-04,2.765105365353776961e+03,2.182097070686774345e-02,1.859655949226899363e-01,-2.542010945805858147e-14,4.364194141383791192e-02,4.934085604750718113e-02,6.992306369091226825e-01
5.067000000000000000e+03,4.053600000000441897e-04,2.765105365353776961e+03,2.182097070686774345e-02,1.859655949226899363e-01,-2.542010945805858147e-14,4.364194141383791192e-02,4.934085604750718113e-02,6.992306369091226825e-01
5.068000000000000000e+03,4.054400000000442025e-04,2.765105365353776961e+03,2.182097070686774345e-02,1.859655949226899363e-01,-2.542010945805858147e-14,4.364194141383791192e-02,4.934085604750718113e-02,6.992306369091226825e-01
5.069000000000000000e+03,4.055200000000442153e-04,2.765105365353776961e+03,2.182097070686774692e-02,1.859655949226899363e-01,-2.542010945805858147e-14,4.364194141383791192e-02,4.934085604750718113e-02,6.992306369091226825e-01
5.070000000000000000e+03,4.056000000000442281e-04,2.765105365353776961e+03,2.182097070686774692e-02,1.859655949226899363e-01,-2.542010945805858147e-14,4.364194141383791192e-02,4.934085604750718113e-02,6.992306369091226825e-01
5.071000000000000000e+03,4.056800000000442409e-04,2.765105365353776961e+03,2.182097070686774692e-02,1.859655949226899363e-01,-2.542010945805858147e-14,4.364194141383791192e-02,4.934085604750718113e-02,6.992306369091226825e-01
5.072000000000000000e+03,4.057600000000442537e-04,2.765105365353776961e+03,2.182097070686774692e-02,1.859655949226899363e-01,-2.542010945805858147e-14,4.364194141383791886e-02,4.934085604750718113e-02,6.992306369091226825e-01
5.073000000000000000e+03,4.058400000000442665e-04,2.765105365353776961e+03,2.182097070686774692e-02,1.859655949226899363e-01,-2.542010945805858147e-14,4.364194141383791886e-02,4.934085604750718113e-02,6.992306369091226825e-01
5.074000000000000000e+03,4.059200000000442793e-04,2.765105365353776961e+03,2.182097070686774692e-02,1.859655949226899363e-01,-2.542010945805858147e-14,4.364194141383791886e-02,4.934085604750716725e-02,6.992306369091226825e-01
5.075000000000000000e+03,4.060000000000442920e-04,2.765105365353776961e+03,2.182097070686774692e-02,1.859655949226899363e-01,-2.542010945805858147e-14,4.364194141383791886e-02,4.934085604750716725e-02,6.992306369091226825e-01
5.076000000000000000e+03,4.060800000000443048e-04,2.765105365353776961e+03,2.182097070686775039e-02,1.859655949226899363e-01,-2.542010945805858147e-14,4.364194141383791886e-02,4.934085604750716725e-02,6.992306369091226825e-01
5.077000000000000000e+03,4.061600000000443176e-04,2.765105365353776961e+03,2.182097070686775039e-02,1.859655949226899363e-01,-2.542010945805858147e-14,4.364194141383791886e-02,4.934085604750716725e-02,6.992306369091226825e-01
5.078000000000000000e+03,4.062400000000443304e-04,2.765105365353776961e+03,2.182097070686775039e-02,1.859655949226899363e-01,-2.542010945805858147e-14,4.364194141383791886e-02,4.934085604750716725e-02,6.992306369091226825e-01
5.079000000000000000e+03,4.063200000000443432e-04,2.765105365353776961e+03,2.182097070686775039e-02,1.859655949226899363e-01,-2.542010945805858147e-14,4.364194141383792580e-02,4.934085604750716725e-02,6.992306369091226825e-01
5.080000000000000000e+03,4.064000000000443560e-04,2.765105365353776961e+03,2.182097070686775039e-02,1.859655949226899363e-01,-2.542010945805858147e-14,4.364194141383792580e-02,4.934085604750716725e-02,6.992306369091226825e-01
5.081000000000000000e+03,4.064800000000443688e-04,2.765105365353776961e+03,2.182097070686775039e-02,1.859655949226899363e-01,-2.542010945805858147e-14,4.364194141383792580e-02,4.934085604750716725e-02,6.992306369091226825e-01
5.082000000000000000e+03,4.065600000000443815e-04,2.765105365353776961e+03,2.182097070686775386e-02,1.859655949226899363e-01,-2.542010945805858147e-14,4.364194141383792580e-02,4.934085604750716725e-02,6.992306369091226825e-01
5.083000000000000000e+03,4.066400000000443943e-04,2.765105365353776961e+03,2.182097070686775386e-02,1.859655949226899363e-01,-2.542010945805858147e-14,4.364194141383792580e-02,4.934085604750716031e-02,6.992306369091226825e-01
5.084000000000000000e+03,4.067200000000444071e-04,2.765105365353776961e+03,2.182097070686775386e-02,1.859655949226899363e-01,-2.542010945805858147e-14,4.364194141383792580e-02,4.934085604750716031e-02,6.992306369091226825e-01
5.085000000000000000e+03,4.068000000000444199e-04,2.765105365353776961e+03,2.182097070686775386e-02,1.859655949226899363e-01,-2.542010945805858147e-14,4.364194141383792580e-02,4.934085604750716031e-02,6.992306369091226825e-01
5.086000000000000000e+03,4.068800000000444327e-04,2.765105365353776961e+03,2.182097070686775386e-02,1.859655949226899363e-01,-2.542010945805858147e-14,4.364194141383793274e-02,4.934085604750716031e-02,6.992306369091226825e-01
5.087000000000000000e+03,4.069600000000444455e-04,2.765105365353776961e+03,2.182097070686775386e-02,1.859655949226899363e-01,-2.542010945805858147e-14,4.364194141383793274e-02,4.934085604750716031e-02,6.992306369091226825e-01
5.088000000000000000e+03,4.070400000000444583e-04,2.765105365353776961e+03,2.182097070686775386e-02,1.859655949226899363e-01,-2.542010945805858147e-14,4.364194141383793274e-02,4.934085604750716031e-02,6.992306369091226825e-01
5.089000000000000000e+03,4.071200000000444711e-04,2.765105365353777415e+03,2.182097070686775386e-02,1.859655949226899363e-01,-2.542010945805858147e-14,4.364194141383793274e-02,4.934085604750716031e-02,6.992306369091226825e-01
5.090000000000000000e+03,4.072000000000444838e-04,2.765105365353777415e+03,2.182097070686775386e-02,1.859655949226899363e-01,-2.542010945805858147e-14,4.364194141383793274e-02,4.934085604750716031e-02,6.992306369091226825e-01
5.091000000000000000e+03,4.072800000000444966e-04,2.765105365353777415e+03,2.182097070686775386e-02,1.859655949226899363e-01,-2.542010945805858147e-14,4.364194141383793274e-02,4.934085604750716031e-02,6.992306369091226825e-01
5.092000000000000000e+03,4.073600000000445094e-04,2.765105365353777415e+03,2.182097070686775386e-02,1.859655949226899363e-01,-2.542010945805858147e-14,4.364194141383793274e-02,4.934085604750714643e-02,6.992306369091226825e-01
5.093000000000000000e+03,4.074400000000445222e-04,2.765105365353777415e+03,2.182097070686775386e-02,1.859655949226899363e-01,-2.542010945805858147e-14,4.364194141383793968e-02,4.934085604750714643e-02,6.992306369091226825e-01
5.094000000000000000e+03,4.075200000000445350e-04,2.765105365353777415e+03,2.182097070686775733e-02,1.859655949226899363e-01,-2.542010945805858147e-14,4.364194141383793968e-02,4.934085604750714643e-02,6.992306369091226825e-01
5.095000000000000000e+03,4.076000000000445478e-04,2.765105365353777415e+03,2.182097070686775733e-02,1.859655949226899363e-01,-2.542010945805858147e-14,4.364194141383793968e-02,4.934085604750714643e-02,6.992306369091226825e-01
5.096000000000000000e+03,4.076800000000445606e-04,2.765105365353777415e+03,2.182097070686775733e-02,1.859655949226899363e-01,-2.542010945805858147e-14,4.364194141383793968e-02,4.934085604750714643e-02,6.992306369091226825e-01
5.097000000000000000e+03,4.077600000000445733e-04,2.765105365353777415e+03,2.182097070686775733e-02,1.859655949226899363e-01,-2.542010945805858147e-14,4.364194141383793968e-02,4.934085604750714643e-02,6.992306369091226825e-01
5.098000000000000000e+03,4.078400000000445861e-04,2.765105365353777415e+03,2.182097070686775733e-02,1.859655949226899363e-01,-2.542010945805858147e-14,4.364194141383793968e-02,4.934085604750714643e-02,6.992306369091226825e-01
